split,original_id,source_docs,source_link_count,linked_doc_count,support_titles_in_linked_docs_count,support_titles_in_linked_docs_rate
train,5a7759dd5542994aec3b729f,10,56,21,1,0.5
train,5a7759fc5542993569682d60,10,43,22,1,0.5
train,5a775bab5542994aec3b72a8,10,40,29,1,0.5
train,5a775bd65542993569682d6b,10,53,36,1,0.5
train,5a775cdb5542993735360244,10,56,44,1,0.5
train,5a775e095542994aec3b72b4,10,72,55,1,0.5
train,5a775f615542993735360250,10,46,36,0,0.0
train,5a7760165542993569682d74,10,46,35,1,0.5
train,5a77666555429966f1a36d1f,10,52,31,1,0.5
train,5a7766b15542993569682d7e,10,48,22,1,0.5
train,5a77685e5542993569682d83,10,62,35,2,1.0
train,5a7768cb5542993569682d88,10,61,38,1,0.5
train,5a77691455429966f1a36d2b,10,28,27,1,0.5
train,5a7769a35542993569682d8f,10,50,35,1,0.5
train,5a776a7055429966f1a36d32,10,58,40,1,0.5
train,5a776bc855429966f1a36d3a,10,40,23,0,0.0
train,5a776bd155429966f1a36d3b,10,28,16,1,0.5
train,5a776cfa5542993735360274,10,47,35,2,1.0
train,5a776f8555429972597f1534,10,70,33,1,0.5
train,5a776fc15542997042120a3a,10,45,27,0,0.0
train,5a7770f855429966f1a36d4e,10,56,37,1,0.5
train,5a77720255429967ab10517f,10,43,23,2,1.0
train,5a77724455429972597f153e,10,28,19,1,0.5
train,5a77727555429972597f1540,10,46,31,0,0.0
train,5a77731955429972597f1541,10,43,8,0,0.0
train,5a77767a55429967ab10519b,10,43,34,0,0.0
train,5a7776b955429967ab10519e,10,60,43,0,0.0
train,5a7780e855429949eeb29e9f,10,56,32,1,0.5
train,5a7782b95542995d8318117f,10,48,9,1,0.5
train,5a77846f5542995d83181187,10,47,28,2,1.0
train,5a77857155429949eeb29ebf,10,61,54,0,0.0
train,5a7785af55429949eeb29ec2,10,30,23,1,0.5
train,5a77863555429949eeb29ec6,10,28,20,1,0.5
train,5a7787b655429949eeb29ed3,10,41,32,1,0.5
train,5a7789195542995d831811a2,10,50,33,1,0.5
train,5a77897f55429949eeb29edc,10,57,52,1,0.5
train,5a778a3b5542992a6e59dec7,10,77,59,1,0.5
train,5a778c215542995d831811ba,10,47,26,1,0.5
train,5a778cae55429949eeb29eeb,10,60,49,1,0.5
train,5a778ce55542995d831811c0,10,32,26,1,0.5
train,5a778e8755429949eeb29ef4,10,47,29,1,0.5
train,5a778f515542995d831811cd,10,105,70,1,0.5
train,5a7790ed5542992a6e59defb,10,23,18,1,0.5
train,5a7793275542992a6e59df04,10,45,33,1,0.5
train,5a7797175542992a6e59df10,10,44,13,1,0.5
train,5a77984d5542992a6e59df14,10,28,22,1,0.5
train,5a779be75542995d83181215,10,52,35,2,1.0
train,5a779fd95542997042120ab5,10,33,15,1,0.5
train,5a77a14655429949eeb29f13,10,87,41,1,0.5
train,5a77a15b5542995d83181226,10,49,12,1,0.5
train,5a77a3905542992a6e59df40,10,43,23,1,0.5
train,5a77a3a355429967ab105211,10,20,13,0,0.0
train,5a77a41a5542997042120ab9,10,30,26,0,0.0
train,5a77a65b5542992a6e59df57,10,52,23,2,1.0
train,5a77a7565542995d83181249,10,65,29,2,1.0
train,5a77a7695542997042120ac4,10,36,26,0,0.0
train,5a77a7db5542995d8318124d,10,18,10,2,1.0
train,5a77a8b45542995d83181253,10,51,23,2,1.0
train,5a77aa095542995d83181260,10,40,28,1,0.5
train,5a77aa8655429949eeb29f22,10,74,34,0,0.0
train,5a77ace855429967ab105223,10,38,24,1,0.5
train,5a77ad2f55429967ab105225,10,74,48,1,0.5
train,5a77afcd5542997042120adf,10,35,19,2,1.0
train,5a77b13655429967ab105235,10,22,18,0,0.0
train,5a77b6325542997042120af7,10,47,35,2,1.0
train,5a77b6535542995d83181274,10,45,32,1,0.5
train,5a77b6c85542992a6e59df96,10,60,40,1,0.5
train,5a77b9a35542995d83181280,10,62,35,2,1.0
train,5a77ba6c55429967ab10524c,10,27,19,1,0.5
train,5a77bdcb5542997042120b0b,10,31,28,2,1.0
train,5a77bef05542992a6e59dfaf,10,66,40,1,0.5
train,5a77c15f5542997042120b1c,10,31,19,2,1.0
train,5a77c3d55542995d831812af,10,81,52,1,0.5
train,5a77c58b55429967ab105281,10,29,27,1,0.5
train,5a77c60255429967ab105285,10,52,40,1,0.5
train,5a77c6e05542995d831812c7,10,38,19,1,0.5
train,5a77c8905542995d831812ce,10,50,44,1,0.5
train,5a77ca3955429967ab1052a3,10,36,26,0,0.0
train,5a77cb335542997042120b3a,10,32,9,2,1.0
train,5a77d12755429967ab1052b8,10,35,19,1,0.5
train,5a77d2d25542992a6e59dfe2,10,62,41,1,0.5
train,5a77d31c55429967ab1052c0,10,29,21,1,0.5
train,5a77d4eb55429949eeb29f74,10,50,31,2,1.0
train,5a77d5b855429949eeb29f77,10,51,29,1,0.5
train,5a77d5e655429967ab1052cc,10,39,28,2,1.0
train,5a77d65055429949eeb29f7b,10,60,36,1,0.5
train,5a77dadd5542997042120b59,10,57,36,1,0.5
train,5a77ddb855429967ab1052d8,10,61,40,1,0.5
train,5a77e2095542995d8318131d,10,25,19,1,0.5
train,5a77e70f5542992a6e59dfeb,10,38,23,0,0.0
train,5a77e96c5542995d8318132d,10,87,50,2,1.0
train,5a77e9c055429949eeb29fa6,10,75,52,2,1.0
train,5a77edf955429967ab1052e8,10,45,29,0,0.0
train,5a77f2af5542995d83181333,10,61,47,1,0.5
train,5a78a7025542990784727710,10,43,35,1,0.5
train,5a78a84d554299148911f8fd,10,74,41,1,0.5
train,5a78a862554299148911f8fe,10,44,17,1,0.5
train,5a78abbc554299148911f90c,10,26,23,1,0.5
train,5a78b209554299148911f93e,10,32,16,1,0.5
train,5a78b386554299148911f949,10,40,27,1,0.5
train,5a78b3f7554299148911f94c,10,42,34,1,0.5
train,5a78bd9b554299078472774a,10,43,35,1,0.5
train,5a78c56455429974737f7876,10,57,46,1,0.5
train,5a78c66e55429974737f787b,10,36,30,1,0.5
train,5a78c69e55429974737f787c,10,38,29,0,0.0
train,5a78c7db55429974737f7882,10,77,54,1,0.5
train,5a78caa955429970f5fffd83,10,54,46,0,0.0
train,5a78cc7c55429974737f789f,10,41,31,1,0.5
train,5a78ce5d55429974737f78ac,10,58,35,0,0.0
train,5a78ce79554299029c4b5ea1,10,34,25,1,0.5
train,5a78d01d55429974737f78b3,10,37,29,1,0.5
train,5a78d06355429974737f78b4,10,14,12,0,0.0
train,5a78d16455429974737f78bb,10,34,28,0,0.0
train,5a78d2b955429974737f78c0,10,32,23,1,0.5
train,5a78d35e55429974737f78c3,10,84,59,2,1.0
train,5a78d38455429970f5fffd94,10,70,54,0,0.0
train,5a78db8055429970f5fffdb2,10,73,55,1,0.5
train,5a78dc4d55429970f5fffdb6,10,53,37,1,0.5
train,5a78ed6855429970f5fffdd9,10,58,48,2,1.0
train,5a78eea555429970f5fffddf,10,27,13,1,0.5
train,5a78eff155429974737f790a,10,47,40,1,0.5
train,5a78f05155429970f5fffde3,10,58,38,1,0.5
train,5a78f18855429974737f7915,10,54,15,1,0.5
train,5a78f1b555429970f5fffde9,10,45,36,0,0.0
train,5a78f26055429970f5fffdeb,10,25,11,0,0.0
train,5a78f35455429970f5fffded,10,37,28,0,0.0
train,5a78f59755429970f5fffdf7,10,54,34,2,1.0
train,5a78f59755429970f5fffdf8,10,69,24,1,0.5
train,5a78f753554299078472776e,10,31,27,1,0.5
train,5a7905ca554299148911f9c8,10,58,33,0,0.0
train,5a7905f555429974737f7947,10,28,14,1,0.5
train,5a79093955429974737f794b,10,28,21,2,1.0
train,5a790d8f554299029c4b5eec,10,35,28,1,0.5
train,5a790d9855429974737f7954,10,58,50,1,0.5
train,5a790f5e55429970f5fffe40,10,41,29,1,0.5
train,5a79102a554299148911f9da,10,64,38,1,0.5
train,5a79118755429974737f7962,10,62,32,1,0.5
train,5a79120755429974737f7966,10,14,10,1,0.5
train,5a7912f655429974737f796c,10,97,57,1,0.5
train,5a79131a554299148911f9e3,10,44,39,0,0.0
train,5a7914e155429974737f7973,10,47,27,1,0.5
train,5a79178d554299029c4b5ef9,10,75,40,2,1.0
train,5a79186f55429907847277af,10,44,36,0,0.0
train,5a79240955429974737f79a4,10,51,27,0,0.0
train,5a79257b55429974737f79a7,10,49,25,1,0.5
train,5a79258a55429974737f79a8,10,74,34,1,0.5
train,5a7929c8554299029c4b5f11,10,45,32,0,0.0
train,5a792ad055429907847277d1,10,91,65,0,0.0
train,5a792f3e554299029c4b5f20,10,31,25,2,1.0
train,5a79305755429907847277dd,10,45,31,0,0.0
train,5a79311755429970f5fffe67,10,50,28,1,0.5
train,5a79332555429907847277e7,10,30,19,2,1.0
train,5a7933b255429907847277eb,10,34,23,2,1.0
train,5a793b5b55429970f5fffe82,10,45,30,1,0.5
train,5a793bc95542994bb9456fc3,10,41,25,1,0.5
train,5a793d335542994bb9456fca,10,47,29,0,0.0
train,5a793ea55542994bb9456fce,10,50,35,1,0.5
train,5a793f505542994bb9456fd1,10,56,37,0,0.0
train,5a794119554299029c4b5f3c,10,58,38,2,1.0
train,5a7943ea5542994bb9456fd3,10,67,35,0,0.0
train,5a7949d45542994bb9456fdd,10,11,10,1,0.5
train,5a794f8155429970f5fffe95,10,55,34,1,0.5
train,5a796bfd55429970f5fffeac,10,38,29,0,0.0
train,5a796c805542990784727805,10,35,24,1,0.5
train,5a7982435542994bb945701f,10,39,29,1,0.5
train,5a7997a2554299029c4b5f59,10,66,45,1,0.5
train,5a799dfb5542994bb9457029,10,67,34,1,0.5
train,5a79a26d554299029c4b5f63,10,49,38,1,0.5
train,5a79abef5542994bb9457035,10,46,33,1,0.5
train,5a79ad485542994bb9457036,10,39,34,1,0.5
train,5a79b495554299148911fa3b,10,44,25,1,0.5
train,5a79b7f6554299029c4b5f6f,10,26,16,1,0.5
train,5a79be0e5542994f819ef084,10,63,31,2,1.0
train,5a79bed05542994bb9457053,10,49,29,1,0.5
train,5a79c1095542996c55b2dc62,10,20,17,0,0.0
train,5a79c1185542994bb9457065,10,37,26,1,0.5
train,5a79c1335542994bb9457066,10,39,29,2,1.0
train,5a79c2955542994f819ef097,10,64,27,1,0.5
train,5a79c6a55542994bb9457091,10,46,31,1,0.5
train,5a79c7ac5542994bb9457097,10,42,23,2,1.0
train,5a79c8945542994bb945709e,10,44,42,1,0.5
train,5a79c8fa5542994bb94570a1,10,55,35,2,1.0
train,5a79c9cc554299148911fa53,10,37,35,1,0.5
train,5a79ca585542996c55b2dc71,10,42,30,2,1.0
train,5a79caad5542994f819ef09f,10,68,35,0,0.0
train,5a79cabc5542994f819ef0a1,10,36,17,1,0.5
train,5a79caec5542994bb94570ad,10,60,30,2,1.0
train,5a79cd395542994bb94570be,10,26,15,1,0.5
train,5a79cd665542994bb94570bf,10,51,39,1,0.5
train,5a79ced45542994bb94570cb,10,30,24,1,0.5
train,5a79d8ec5542996c55b2dc7e,10,29,23,1,0.5
train,5a79db655542994bb94570f4,10,38,29,2,1.0
train,5a79e3555542994bb945712f,10,39,29,1,0.5
train,5a79e3925542994bb9457130,10,32,28,2,1.0
train,5a79e7b45542994f819ef0ff,10,27,23,1,0.5
train,5a79ecd05542996c55b2dca1,10,54,34,0,0.0
train,5a79edfe5542990198eaf006,10,25,20,2,1.0
train,5a79f27e5542990198eaf014,10,43,33,1,0.5
train,5a79f37a5542996a35c17045,10,47,39,1,0.5
train,5a79f6ca554299029c4b5f90,10,59,42,1,0.5
train,5a79f95d5542996c55b2dcbd,10,78,41,1,0.5
train,5a79fbd3554299029c4b5f93,10,90,41,1,0.5
train,5a79fe3b5542994f819ef119,10,38,27,1,0.5
train,5a7a014a5542996c55b2dccf,10,77,40,1,0.5
train,5a7a01b15542996c55b2dcd1,10,54,38,1,0.5
train,5a7a0201554299029c4b5f9e,10,32,27,1,0.5
train,5a7a05485542990198eaf04c,10,43,28,0,0.0
train,5a7a06525542990198eaf04f,10,33,28,0,0.0
train,5a7a06775542996a35c1708c,10,53,31,2,1.0
train,5a7a098d5542996c55b2dce3,10,82,64,2,1.0
train,5a7a0a2d5542990783324e06,10,57,47,1,0.5
train,5a7a0e1e5542990783324e1a,10,54,35,1,0.5
train,5a7a0e745542990783324e1d,10,40,31,2,1.0
train,5a7a103b5542990783324e27,10,51,27,1,0.5
train,5a7a11c85542996a35c170b4,10,52,45,1,0.5
train,5a7a15d35542996a35c170c4,10,35,26,1,0.5
train,5a7a18b05542990783324e53,10,31,22,0,0.0
train,5a7a19765542996a35c170cf,10,54,34,2,1.0
train,5a7a1b845542990783324e5f,10,105,72,1,0.5
train,5a7a1cd85542990783324e65,10,44,28,1,0.5
train,5a7a1d305542990783324e66,10,37,32,1,0.5
train,5a7a1e635542990783324e69,10,57,28,1,0.5
train,5a7a1f795542996c55b2dd1b,10,51,34,2,1.0
train,5a7a230e5542996a35c170ee,10,57,26,1,0.5
train,5a7a276d5542996c55b2dd27,10,37,26,1,0.5
train,5a7a27b35542996a35c1710b,10,45,39,1,0.5
train,5a7a27ce5542996c55b2dd28,10,72,47,0,0.0
train,5a7a2be25542996a35c17118,10,42,21,1,0.5
train,5a7a2ec35542990783324eae,10,59,43,2,1.0
train,5a7a32225542990783324eb4,10,30,20,1,0.5
train,5a7a33a35542994f819ef14c,10,38,26,1,0.5
train,5a7a34bf5542994f819ef151,10,65,33,1,0.5
train,5a7a36e65542990198eaf0ea,10,29,20,1,0.5
train,5a7a37b85542996c55b2dd3f,10,37,29,1,0.5
train,5a7a3a2a5542996c55b2dd41,10,29,26,1,0.5
train,5a7a3a945542996a35c17147,10,82,49,1,0.5
train,5a7a3bed5542996c55b2dd45,10,34,26,1,0.5
train,5a7a3cea5542994f819ef182,10,49,35,1,0.5
train,5a7a3d435542996a35c17154,10,72,32,1,0.5
train,5a7a3dbb5542996a35c17157,10,40,32,1,0.5
train,5a7a3edd5542990783324ed9,10,63,48,2,1.0
train,5a7a43245542994f819ef19d,10,41,35,1,0.5
train,5a7a45425542990783324ee2,10,22,16,1,0.5
train,5a7a455c5542994f819ef1a7,10,24,23,1,0.5
train,5a7a46605542994f819ef1ad,10,57,38,1,0.5
train,5a7a47be5542994f819ef1b2,10,50,39,1,0.5
train,5a7a49d85542994f819ef1bc,10,41,33,2,1.0
train,5a7a4a1d5542990198eaf108,10,39,24,1,0.5
train,5a7a4ca955429941d65f25a3,10,35,29,1,0.5
train,5a7a4f335542990198eaf11e,10,34,26,2,1.0
train,5a7a567255429941d65f25bd,10,74,42,1,0.5
train,5a7a5aea5542996c55b2dd6f,10,25,18,1,0.5
train,5a7a5cc35542996c55b2dd7c,10,30,15,2,1.0
train,5a7a5cc955429941d65f25d6,10,32,25,1,0.5
train,5a7a5ec855429941d65f25e4,10,52,36,2,1.0
train,5a7a60f15542990783324f35,10,41,30,2,1.0
train,5a7a616355429941d65f25f7,10,56,37,1,0.5
train,5a7a651b5542990783324f40,10,38,29,1,0.5
train,5a7a68d25542996c55b2dd98,10,38,28,1,0.5
train,5a7a69365542996c55b2dd9b,10,68,55,2,1.0
train,5a7a6c1a5542994f819ef1d5,10,62,53,1,0.5
train,5a7a6ec05542990783324f49,10,43,36,1,0.5
train,5a7a6ee75542996c55b2ddac,10,38,22,1,0.5
train,5a7a70b355429941d65f2647,10,29,15,1,0.5
train,5a7a749d5542994f819ef1e0,10,65,42,1,0.5
train,5a7a7dc15542994f819ef1f2,10,39,23,1,0.5
train,5a7a7e9f5542994f819ef1f4,10,35,32,2,1.0
train,5a7a845755429941d65f2684,10,42,34,0,0.0
train,5a7a88e455429941d65f268c,10,40,34,0,0.0
train,5a7a8a9c554299042af8f666,10,45,35,1,0.5
train,5a7a8d15554299042af8f669,10,84,66,2,1.0
train,5a7a919455429941d65f26b5,10,41,34,0,0.0
train,5a7a93115542995eb53be86f,10,37,24,1,0.5
train,5a7a94f155429941d65f26ca,10,65,39,2,1.0
train,5a7a96555542990198eaf159,10,23,20,1,0.5
train,5a7a978555429941d65f26db,10,59,50,1,0.5
train,5a7a99db55429941d65f26ea,10,49,24,1,0.5
train,5a7a9a2255429941d65f26eb,10,45,28,1,0.5
train,5a7a9b9a5542990198eaf160,10,38,33,1,0.5
train,5a7a9ed55542995eb53be87d,10,38,19,1,0.5
train,5a7aa5e75542992d025e66d9,10,52,32,1,0.5
train,5a7aa9425542992d025e66e4,10,33,22,2,1.0
train,5a7ab1b055429927d897bef4,10,25,17,1,0.5
train,5a7ab1e955429931da12c95d,10,29,22,1,0.5
train,5a7ab51055429927d897bef6,10,35,31,1,0.5
train,5a7ad6045542992d025e6706,10,57,23,0,0.0
train,5a7ad9865542995eb53be8aa,10,79,37,2,1.0
train,5a7adaa35542992d025e670c,10,60,43,2,1.0
train,5a7af08655429931da12c989,10,97,60,1,0.5
train,5a7af1a955429931da12c98f,10,54,19,1,0.5
train,5a7af32e55429931da12c99c,10,63,44,1,0.5
train,5a7af4bb55429927d897bf1d,10,27,21,1,0.5
train,5a7af4cd55429931da12c9a6,10,38,30,1,0.5
train,5a7af74e55429931da12c9b5,10,43,29,2,1.0
train,5a7af8fa55429927d897bf25,10,43,29,1,0.5
train,5a7b01645542992d025e6734,10,52,37,0,0.0
train,5a7b086a5542992d025e673a,10,47,35,2,1.0
train,5a7b116a554299042af8f6c4,10,36,25,1,0.5
train,5a7b12a355429927d897bf2a,10,32,26,1,0.5
train,5a7b1a225542992d025e6770,10,34,17,2,1.0
train,5a7b1bb5554299042af8f6d4,10,27,23,1,0.5
train,5a7b1c0a55429931da12c9c9,10,72,39,0,0.0
train,5a7b1c745542992d025e6777,10,54,28,1,0.5
train,5a7b2144554299042af8f6f7,10,55,47,1,0.5
train,5a7b220855429931da12c9e5,10,37,31,1,0.5
train,5a7b22f8554299042af8f6ff,10,36,19,1,0.5
train,5a7b23d355429931da12c9f1,10,53,21,1,0.5
train,5a7b241b554299042af8f705,10,76,44,2,1.0
train,5a7b2a2255429927d897bf4c,10,62,32,1,0.5
train,5a7b2c9155429927d897bf51,10,50,29,2,1.0
train,5a7b2ec755429927d897bf53,10,43,33,2,1.0
train,5a7b374c5542995eb53be8cc,10,37,30,0,0.0
train,5a7b3a2455429927d897bf5c,10,35,27,0,0.0
train,5a7b3b4f5542992d025e67ac,10,52,44,1,0.5
train,5a7b3d565542992d025e67b6,10,64,41,1,0.5
train,5a7b3f4d5542992d025e67bb,10,41,29,1,0.5
train,5a7b3fc155429931da12ca3a,10,28,15,1,0.5
train,5a7b40cd5542995eb53be8d4,10,33,21,1,0.5
train,5a7b413a5542992d025e67c4,10,33,23,1,0.5
train,5a7b43735542992d025e67cb,10,75,46,1,0.5
train,5a7b443c5542992d025e67ce,10,54,29,0,0.0
train,5a7b46e55542995eb53be8e5,10,33,10,1,0.5
train,5a7b47765542992d025e67d8,10,41,30,1,0.5
train,5a7b48b15542995eb53be8eb,10,76,54,1,0.5
train,5a7b4d765542995eb53be8fe,10,56,37,2,1.0
train,5a7b4fee554299042af8f748,10,40,34,0,0.0
train,5a7b537555429927d897bf90,10,91,29,1,0.5
train,5a7b55bc55429927d897bf98,10,46,28,1,0.5
train,5a7b57155542992d025e680f,10,52,45,2,1.0
train,5a7b581a5542992d025e6815,10,49,38,1,0.5
train,5a7b59115542995eb53be923,10,78,57,1,0.5
train,5a7b60605542995eb53be931,10,40,24,1,0.5
train,5a7b63eb55429931da12ca7e,10,46,35,1,0.5
train,5a7b65ab5542997c3ec97144,10,39,27,1,0.5
train,5a7b66135542997c3ec97145,10,24,16,0,0.0
train,5a7b681b554299042af8f767,10,38,31,1,0.5
train,5a7b68525542997c3ec97151,10,42,23,2,1.0
train,5a7b68a75542997c3ec97153,10,52,35,1,0.5
train,5a7b695f5542997c3ec97156,10,84,53,1,0.5
train,5a7b6e1d5542997c3ec9716e,10,49,39,1,0.5
train,5a7b72e15542997c3ec97187,10,23,20,1,0.5
train,5a7b735c5542997c3ec9718a,10,65,30,2,1.0
train,5a7b73ad5542997c3ec9718c,10,64,50,2,1.0
train,5a7b74485542997c3ec97190,10,22,12,1,0.5
train,5a7b76225542997c3ec9719c,10,50,34,1,0.5
train,5a7b76735542997c3ec9719f,10,47,38,1,0.5
train,5a7b77d95542997c3ec971a5,10,46,32,1,0.5
train,5a7b782455429927d897bfd7,10,28,15,0,0.0
train,5a7b78c35542997c3ec971a9,10,55,35,0,0.0
train,5a7b7bed5542997c3ec971bc,10,60,40,1,0.5
train,5a7b7ff75542995eb53be93d,10,41,25,1,0.5
train,5a7b81715542997c3ec971d4,10,31,24,2,1.0
train,5a7b820c5542997c3ec971d8,10,29,22,1,0.5
train,5a7b85c4554299294a54a9d7,10,34,17,1,0.5
train,5a7b8749554299294a54a9db,10,28,20,1,0.5
train,5a7b88165542997c3ec971fe,10,40,35,0,0.0
train,5a7b88a85542995eb53be954,10,47,28,2,1.0
train,5a7b88b45542997c3ec97201,10,67,54,2,1.0
train,5a7b895c5542997c3ec97206,10,73,42,0,0.0
train,5a7b8cc7554299294a54a9ea,10,33,30,2,1.0
train,5a7b8d4955429927d897bfeb,10,15,8,1,0.5
train,5a7b8f5e554299294a54a9f6,10,79,17,1,0.5
train,5a7b8f66554299294a54a9f7,10,37,29,1,0.5
train,5a7b971255429927d897bff3,10,66,25,1,0.5
train,5a7b9a8a554299042af8f78d,10,45,26,2,1.0
train,5a7b9f1f554299294a54aa2a,10,58,49,0,0.0
train,5a7b9fac554299294a54aa2f,10,52,18,1,0.5
train,5a7ba11d554299294a54aa39,10,65,33,1,0.5
train,5a7ba83f5542995eb53be981,10,43,32,1,0.5
train,5a7baae2554299042af8f794,10,43,36,1,0.5
train,5a7bacf2554299294a54aa8d,10,84,53,1,0.5
train,5a7bacf35542997c3ec9724b,10,30,22,2,1.0
train,5a7bae775542995eb53be995,10,23,21,1,0.5
train,5a7bb16f554299294a54aa9f,10,61,33,2,1.0
train,5a7bb52355429927d897c01a,10,72,26,1,0.5
train,5a7bb983554299042af8f7c1,10,54,41,1,0.5
train,5a7bbb64554299042af8f7cc,10,80,64,1,0.5
train,5a7bbcd65542997c3ec97268,10,17,14,1,0.5
train,5a7bbee85542997c3ec97270,10,66,34,1,0.5
train,5a7bc1bf55429927d897c033,10,63,38,1,0.5
train,5a7bc42e554299294a54aabe,10,25,22,1,0.5
train,5a7bcbc8554299294a54aae2,10,42,31,0,0.0
train,5a7bcc0f554299042af8f7e2,10,33,29,1,0.5
train,5a7bcd68554299294a54aaf0,10,24,18,0,0.0
train,5a7bd25a554299294a54ab13,10,34,26,1,0.5
train,5a7bd286554299683c1c62bd,10,70,24,0,0.0
train,5a7c00a55542996dd594b87e,10,48,33,1,0.5
train,5a7c02c45542996dd594b880,10,48,33,1,0.5
train,5a7c04c85542996dd594b881,10,56,32,1,0.5
train,5a7c07e15542997c3ec972c7,10,41,28,1,0.5
train,5a7c084d5542997c3ec972c8,10,65,22,1,0.5
train,5a7c220b5542990527d5545c,10,31,25,1,0.5
train,5a7c2819554299683c1c62db,10,49,34,1,0.5
train,5a7c2f145542996dd594b8b4,10,42,27,0,0.0
train,5a7c3178554299683c1c62e1,10,62,38,1,0.5
train,5a7c34905542996dd594b8d5,10,39,26,1,0.5
train,5a7c35025542996dd594b8d7,10,37,31,1,0.5
train,5a7c43c65542990527d5547e,10,30,17,1,0.5
train,5a7c465a5542990527d5547f,10,31,22,1,0.5
train,5a7c4a6455429907fabeef53,10,77,37,1,0.5
train,5a7c4e655542990527d55489,10,51,33,1,0.5
train,5a7c53a855429935c91b515d,10,54,42,1,0.5
train,5a7c54eb554299683c1c62e8,10,39,32,1,0.5
train,5a7c5a87554299683c1c62eb,10,59,35,0,0.0
train,5a7c5de155429935c91b5179,10,89,53,1,0.5
train,5a7c646e55429907fabeef7c,10,40,24,1,0.5
train,5a7c64bc5542996dd594b913,10,56,45,1,0.5
train,5a7c651a55429935c91b5188,10,43,34,1,0.5
train,5a7c66d555429935c91b518f,10,34,22,1,0.5
train,5a7c68575542996dd594b91c,10,57,40,0,0.0
train,5a7c6c9d554299683c1c6302,10,39,35,1,0.5
train,5a7c6e435542996dd594b933,10,39,32,0,0.0
train,5a7c6ed3554299683c1c6306,10,51,39,1,0.5
train,5a7c6fde55429907fabeef87,10,104,52,1,0.5
train,5a7c703055429935c91b51aa,10,38,19,1,0.5
train,5a7c716d55429935c91b51b3,10,31,14,0,0.0
train,5a7c74a65542990527d554b0,10,62,32,1,0.5
train,5a7c75045542990527d554b2,10,39,33,2,1.0
train,5a7c76275542990527d554b4,10,35,17,1,0.5
train,5a7c762d55429935c91b51c7,10,68,49,1,0.5
train,5a7c784055429907fabeef98,10,44,35,1,0.5
train,5a7c78c955429935c91b51d2,10,27,21,1,0.5
train,5a7c80ab55429907fabeefa3,10,45,26,2,1.0
train,5a7c827e55429907fabeefa7,10,49,17,1,0.5
train,5a7c8a3b55429935c91b5204,10,49,27,1,0.5
train,5a7c8cea55429935c91b5214,10,61,50,1,0.5
train,5a7c8e7955429935c91b521a,10,43,34,1,0.5
train,5a7c90125542990527d554d1,10,37,31,1,0.5
train,5a7c917e5542990527d554d3,10,43,37,1,0.5
train,5a7c960655429935c91b5244,10,67,19,1,0.5
train,5a7c96765542990527d554d8,10,33,20,1,0.5
train,5a7c96e55542990527d554d9,10,57,46,1,0.5
train,5a7c988755429935c91b524d,10,40,30,1,0.5
train,5a7c99d555429935c91b5254,10,38,30,2,1.0
train,5a7c9cc45542990527d554e1,10,42,31,0,0.0
train,5a7c9d2e55429935c91b5261,10,38,32,2,1.0
train,5a7c9ead5542990527d554e4,10,13,10,0,0.0
train,5a7c9f325542990527d554e6,10,78,48,1,0.5
train,5a7ca0ef55429907fabeefd3,10,41,29,2,1.0
train,5a7ca33f5542990527d554ee,10,56,32,0,0.0
train,5a7ca4485542990527d554f1,10,38,30,1,0.5
train,5a7ca55b55429907fabeefe0,10,29,22,1,0.5
train,5a7ca74c55429907fabeefe9,10,49,28,1,0.5
train,5a7caae75542996dd594b971,10,27,13,0,0.0
train,5a7cb2ed5542990527d55505,10,32,18,2,1.0
train,5a7cb5f0554299452d57b9b5,10,49,31,1,0.5
train,5a7cb84a554299683c1c6350,10,47,39,1,0.5
train,5a7cb94f554299683c1c6353,10,25,23,0,0.0
train,5a7cb9985542990527d55514,10,38,29,1,0.5
train,5a7cb9b95542990527d55515,10,34,33,1,0.5
train,5a7cba005542990527d55516,10,27,16,1,0.5
train,5a7cbf93554299452d57b9f5,10,52,29,1,0.5
train,5a7cc0d4554299452d57ba07,10,52,34,1,0.5
train,5a7cc50e554299452d57ba3e,10,51,33,2,1.0
train,5a7cc58f554299452d57ba45,10,44,30,1,0.5
train,5a7cc5f9554299452d57ba49,10,38,20,2,1.0
train,5a7cc700554299452d57ba4e,10,45,22,1,0.5
train,5a7cc9db55429907fabef036,10,45,27,1,0.5
train,5a7ccb3655429909bec7680b,10,50,35,1,0.5
train,5a7ccc1e55429909bec7680e,10,48,21,0,0.0
train,5a7cce4b554299683c1c6388,10,53,39,1,0.5
train,5a7cd0fd55429909bec76823,10,41,19,1,0.5
train,5a7cd280554299452d57ba7f,10,51,40,1,0.5
train,5a7cd28c554299452d57ba80,10,46,24,0,0.0
train,5a7cd5b05542990527d5553d,10,29,15,1,0.5
train,5a7cd66a554299452d57ba90,10,57,35,1,0.5
train,5a7cd72055429909bec7683b,10,58,26,2,1.0
train,5a7cd8da55429909bec76845,10,87,52,2,1.0
train,5a7cdc54554299683c1c63a5,10,50,42,2,1.0
train,5a7cdcbf55429907fabef04f,10,34,26,0,0.0
train,5a7cdd1c554299683c1c63a8,10,32,27,1,0.5
train,5a7cde68554299683c1c63ac,10,81,45,1,0.5
train,5a7cdf89554299683c1c63b0,10,37,27,1,0.5
